MAIN_ARTIST,EXPLICIT,ID,NAME,POPULARITY,DANCEABILITY,ENERGY,LOUDNESS,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,DURATION_MS,GENRES,LYRICS
Jason Aldean,false,7CZiLgkiVHhFcDkI2Y4lZ4,Don't You Wanna Stay (with Kelly Clarkson),62,0.445,0.631,-4.798,0.0304,0.129,0,0.0911,0.152,143.846,256440,"contemporary country,country,country road","[Verse 1: Jason Aldean] I really hate to let this moment go Touchin' your skin, and your hair fallin' slow When a goodbye kiss, feels like this  [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while? Don't you wanna hold each other tight? Don't you wanna fall asleep with me tonight? Don't you wanna stay here a little while? We can make forever feel this way Don't you wanna stay?  [Verse 2: Kelly Clarkson] Let's take it slow, I don't wanna move too fast I don't wanna just make love, I wanna make love last When you're up this high, it's a sad goodbye  [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while? Don't you wanna hold each other tight? Don't you wanna fall asleep with me tonight? Don't you wanna stay here a little while? We can make forever feel this way Don't you wanna stay?  [Bridge: Jason Aldean, Kelly Clarkson, Both] Oh, yeah Oh, you feel so perfect, baby Yeah, you feel so perfect, baby Don't you wanna stay here a little while?  [Chorus: Jason Aldean & Kelly Clarkson] Don't you wanna stay here a little while? Don't you wanna hold each other tight? Don't you wanna fall asleep with me tonight? Don't you wanna stay here a little while? We can make forever feel this way Don't you wanna stay?  [Outro: Kelly Clarkson with Jason Aldean] Don't you wanna stay? Yeah, yeah, yeah Yeah, yeah, yeah"
Vybz Kartel,true,7n3pKuNOdLQ8GYwsYt56wm,Bicycle,0,0.684,0.77,-4.26,0.235,0.0099,0,0.378,0.28,110.15,137021,"dancehall,reggae fusion","[Intro] Eh, Gyal Mi nuh waan nuh borin fuck Mi nuh waan nuh borin wine Mi nuh waan nuh borin wine Move yu clothes an fuck pon di line But mi nuh waan nuh borin grind No, mi nuh waan nuh borin wine Me don't waan no borin wine... babyyyy  [Verse 1] Yu pussy haffi physically fit Bruk mi cocky like dry macka stick A nuff gyal flop weh a flip Nuff ah dem pop dung when time mi tell dem dis Mi waan yu fi pedal an wheel pon da big fat cocky ya weh longer dan a candle And, hold on Pon yu two breast dem like di handle  [Chorus] G-g-g-g-gyal Ride pon di cocky like a bicycle Ride pon di cocky like a bicycle Yuh love di lollipop Yuh love di icicle Mi dun tell yuh mi nuh waan nuh borin gyal Ride pon di cocky like a bicycle Ride pon di cocky like a bicycle Gyal mi love di way yuh tongue ah tickle my nipple Mi love wen yuh guh dung an hold ah vibes likkle  [Verse 2] Yuh know how fi mek mi sweat Balance pon yuh head like yuh waan bruk yuh neck (hmmmmm) Ah some hard fuck yuh get Dat 12 inch cocky ya wi mark yu fi death (hmmm) Mek sure seh yuh waan weh yuh get Wen yuh done yuh feel it with every walk weh yuh mek (ahhhh) Yuh waan pull it like cigarette, yes When yuh done, Listerine get it offa yu breath Sex education class dis Nuff ah dem get dismiss My school a nuh funny business Nuff ah dem shock wen Teacha guh tell dem dis Mi waan fi squeeze yu two breast like di brakes dem pon di BMX or di 10 speed And, den yuh siddung inna saddle like race ago dun an yuh tek lead  [Chorus] Gyal Ride pon di cocky like ah bicycle Ride pon di cocky like ah bicycle Yuh love di lollipop Yuh love di icicle Mi dun tell yuh mi nuh waan nuh borin gyal Ride pon di cocky like ah bicycle Ride pon di cocky like ah bicycle Gyal mi love di way yu tongue ah tickle my nipple Mi love wen yuh guh dung an hold ah vibes likkle"
Chaka Demus & Pliers,false,1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,65,0.883,0.733,-9.153,0.128,0.161,0.00026,0.334,0.947,95.103,245000,"funana,lovers rock","[Intro: Chaka Demus] Now this one dedicated to the girls them with the angel face and the devil heart You know say Ragamuffin Chaka Demus and youth called Pliers Come to deal with the case Step up my youth, Hear this!  [Chorus 1: Pliers] I know this little girl, her name is Maxine Her beauty is like a bunch of rose If I ever tell you about Maxine You only say I don't know what I know, but Murder she wrote (For real, for real) Murder she wrote Murder she wrote Murder she wrote  [Chorus 2: Chaka Demus] Watch ya now, it name Ah pretty face and bad character Them there kind of livin' can't hold Chaka (Follow me!) Ah pretty face and bad character Them there kind of livin' can't hold Chaka Say, gyal you're pretty Your face, it pretty But your character dirty Girl, you just act too flirty-flirty You run to Tom, Dick, an also Harry An when you find your mistake You talk 'bout you're sorry, sorry, sorry (Come now!)  [Verse 1: Pliers] Have her cruise the corner where she jooks an where she jam She know about Lou, Crack an every money man Make love to the Coolie, Chiney, White Man and Indian The wickedest kind a girl whey Mr. Pliers buk upon  [Hook 1: Pliers] I know this little girl, her name is Maxine Her beauty is like a bunch of rose But If I ever tell you about Maxine You only say I don't know what I know, but Murder she wrote (For real, for real) Murder she wrote Murder she wrote Murder she wrote  [Verse 2: Chaka Demus] Watch here now, standstill You nah pay me light bill If you test the ragamuffin Girl ya goin' get kill Girl keep 'way Cause you ah crebbie crebbie And the lyrics weh me talk, a it mi DJ Girl come out Because you nah shack out And when you hear the Ragamuffin You haffi jump and shout Nuh touch me gate You nah pay my water rate Because great is great, great can't underrate  [Chorus 2: Chaka Demus] Follow me! Your pretty face and bad character Them there kind of livin' can't hold Chaka (Follow me!) Your pretty face and bad character Them there kind of livin' can't hold Chaka Say, gyal you're pretty Your face, it pretty But your character dirty Girl, you just act too flirty-flirty You run to Tom, Dick, an also Harry An when you find your mistake You talk 'bout you're sorry, sorry, sorry  [Verse 2: Pliers] Now every middle of the year this girl go have abortion For the coolie, White Man, Indian, no seeking an infant An just the other day me see her six months pregnant Now she up an switch her girl with another baby in a pram  [Chorus 1: Pliers] I heard about this girl, her name is Maxine Her beauty is like a bunch of rose But if I ever tell you about Maxine You only say I don't know what I know, but Murder she wrote Murder she wrote Murder she wrote, nah, nah, nah Murder she wrote  [Verse 3: Chaka Demus] Excuse me! Girl me never know me never know you so you stray Ragamuffin Chaka Demus come fi flash it same way Woah, woah (Follow me!)  [Chorus 2: Chaka Demus] Ah pretty face and bad character Them there kind of livin' can't hold Chaka (Follow me!) Ah pretty face and bad character Them there kind of livin' can't hold Chaka Say, gyal you're pretty Your face, it pretty But your character dirty Girl, you just act too flirty-flirty You run to Tom, Dick, an also Harry An when you find your mistake You talk 'bout you're sorry, sorry, sorry (Come now!)  [Verse 4: Chaka Demus] The girl a pose an' a brag how she look sexy All she worship is pure vanity The girl a pose an' a brag how she a look ready When she wash her clothes it dirty Girl you no ready if you can't cook for me Girl you no ready if you can't wash for me Girl you no ready if you know you're flirty-flirty (Follow me!) Your pretty face and bad character Them there kind of livin' can't hold Chaka (Murder she wrote, Murder she wrote) Your pretty face and bad character (Murder she wrote, Murder she wrote) Them there kind of livin' can't (Murder she wrote) hold Chaka So stand still (Murder she wrote na na na) You no pay me light bill An if you tes di ragamuffin (Murder she wrote) Gal ya gwan get kill Gal keep 'way Cause you ah crebbie crebbie And the limits to me talk of if me DJ Girl come out Because you nah shack out Now when you hear the ragamuffin You haffi jump and shout Now touch me gate You now pay my water rate Because great is great, great can't underrate (Come down)  [Chorus 1: Pliers] I know this little girl, her name is Maxine Her beauty is like a bunch of rose But If I ever tell you about Maxine You only say I don't know what I know"
Wayne Wonder,false,5dWfl2PBpKHpBVdz95wxK1,No Letting Go,64,0.495,0.819,-5.656,0.0444,0.0479,0.000215,0.177,0.318,100.213,202013,"dancehall,lovers rock,old school dancehall,reggae fusion,soca","[Pre-Hook] Got somebody, she's a beauty Very special, really and truly Takes good care of me like it's her duty Want you right by my side, night and day  [Hook] No letting go, no holding back Because you are my lady When I'm with you it's all a that Girl, I'm so glad we've made it No letting go, no holding back No holding back, no When I'm with you it's all a that All a that  [Verse] They say good things must come to an end But I'm optimistic about being your friend Though I made you cry by my doings With Keisha and Anisha But that was back then  [Hook] No letting go, no holding back Because you are my lady When I'm with you it's all a that Girl, I'm so glad we've made it No letting go, no holding back No holding back, no When I'm with you it's all a that All a that, yeah, yeah  [Bridge] Really appreciate you loving me After all that we've been through Really appreciate you loving me All times, time  [Pre-Hook] Got somebody, she's a beauty Very special, really and truly Takes good care of me like it's her duty Want you right by my side, night and day  [Hook] No letting go, no holding back Because you are my lady When I'm with you it's all a that Girl, I'm so glad we've made it No letting go, no holding back No holding back, no When I'm with you it's all a that All a that"
Beenie Man,true,3j8EEMm9kbPLqByuaHmUmQ,Girls Dem Sugar,59,0.603,0.782,-4.832,0.162,0.118,0,0.363,0.731,124.303,257893,"dancehall,reggae fusion,soca","[Intro: Beenie Man] Zagga zow, ziggi zow, zagga zow Anyhow, badman nah bow Zagga zow, ziggi zow, zagga zow Anyhow, Beenie Man and Mya deh ya now Zagga zow, ziggi zow, zagga now Neptunes make number one tune, yeah Zagga zow, ziggi zow, zagga, yeah, zaga zay za zow  [Chorus: Beenie Man] (Sim Simma) Beenie Man a di girls dem sugar (Sim simma) Di girls dem worl' class lover (Sim simma) Di girls dem need this nigga (Sim simma) Well, mi love dem shape and figure (Sim simma) We a di man dem weh di girls admire (Sim simma) Love di girls dem, make dem bawl out fi Jah Jah (Sim simma) Man, a me got di girls dem power (Sim simma) Hear mi cool and Mya sing by the hour now  [Post-Chorus: Mya] I will take the stars out the sky for you There's nothin' in this world that I wouldn't do for you If I could be your girl If I could be your girl  [Verse 1: Beenie Man] Excuse me baby, but I really just have to tell you this (wha'?) It's been awhile since I've been admiring your tenderness (true!) Your Coca-Cola bottle shape and all your cherry lips And a you alone mi wan' fi hug, love up, and then mi kiss And I want fi show you that I'm a man that's very romantic But you is a very choosy girl, that's why mi never hitch Nuh think a true you see me now nuh you me waan fi strip Well listen when mi sing this Now catch the kick!  [Chorus: Beenie Man] (Sim simma) Beenie Man a di girls dem sugar (Sim simma) Di girls dem worl' class lover (Sim simma) Mi love dem shape and figure (Sim simma) You know dem need this nigga (Sim simma) We a di man dem weh di girls dem admire (Sim simma) Well, di girls dem love mi by di hour (Sim simma) Well, mi come with di girls dem power (Sim simma) Settle down and hear when Mya holler, yeah  [Post-Chorus: Mya] I will take the stars out the sky for you There's nothin' in this world that I wouldn't do for you If I could be your girl If I could be your girl I will take the stars out the sky for you There's nothin' in this world that I wouldn't do for you If I could be your girl If I could be your girl  [Verse 2: Beenie Man] Yard Man Screechie! Hey! One cup of water and three sour lime You a John Mind, mi a Joe Grind You gi' her di money, and me kill her with di wine When you deh a work, she deh pon your mind But she deh a Neptunes gate a daytime (Kotch!) Woman a write me, and a call me, and a tell me that Mi brother Richie Poo just hit di jackpot (Eeh?!) But true di fashion, and di ways, and we style we got  [Chorus: Beenie Man] (Sim simma) Beenie Man a di girls dem sugar (Sim simma) Di girls dem worl' class lover (Sim simma) Di girls dem need this nigga (Sim simma) Mi love dem shape and figure (Sim simma) Di girls dem love me by that hour (Sim simma) Make dem bawl and cry fi dem mother (Sim simma) Well you know mi have di girls dem power (Sim simma) Unuh cool, and listen Mya utter say...  [Bridge: Mya] Angel, of my life Angel, I want to be your wife Angel, let be yours Angel can I explore  [Post-Chorus: Mya] I will take the stars out the sky for you There's nothin' in this world that I wouldn't do for you If I could be your girl If I could be your girl I will take the stars out the sky for you There's nothin' in this world that I wouldn't do for you If I could be your girl If I could be your girl I will take the stars out the sky for you There's nothin' in this world that I wouldn't do for you If I could be your girl If I could be your girl"
I Wayne,false,3u25dhBZ80h0TFewO29Wqb,Cant Satisfy Her,56,0.672,0.711,-4.652,0.316,0.14,0,0.151,0.759,86.747,221867,"dancehall,lovers rock,modern reggae,roots reggae","[Intro] Wow, wow, wow Sailing away Wow, wow, wow Prostituting in Christ, Stripper-ella  [Verse 1] Say, she flirt with her boyfriend's brethren Him have money and bling, so she go bed with him Catch disease, now it started spreading She start to seek penicillin, she's dying ""Mercy please!"", her life she begging When she hear say, to the morgue she heading Say, she broke out at the age of seven Strip dancing before she reach eleven  [Hook] One man can't satisfy her She needs more wood for the fire Sex price getting higher A more money she require House, car, and land she desire So from the prostitution work, she won't retire Flames and fireee Sun is cool, burn the flesh, seller, and the buyer  [Verse 2] Say, she want a man to take her to the movies Then another set to buy her pearls and rubies Say, she nuh care 'bout cuts and bruises That's just the way she chooses Say, she needs a man fi bring Autumn, Summer, Winter, Spring cash Carnival, Splash, and Sting cash New hairstyle, nails and bling cash She's doing business just bring cash  [Hook] One man can't satisfy her She needs more wood for the fire The sexex price getting higher So more money she require House, car, and land she desire So from the prostitution work, she won't retire Flames and fireee Burn the sex, seller, and the buyer  [Verse 3] Say, she buy her bleaching cream fi get well brown Plus her chicken pill, so she well round Say, she ready fi try the L zone Say, she sex with pager and cell phone She nuh know di Maths, English, nor the Spelling, so fine All she know morning or evening a selling time See it deh now, look what happen Soft like a cotton Her flesh start to rotten  [Hook] One man can't satisfy her She needs more wood for the fire The sex price getting higher So more money she require House, car, and land she desire So from the prostitution work, she won't retire Flames and fireee Burn di flesh, seller, and the buyer  [Verse 1] Say, she nuh care, a could her boyfriend's brethren Him have money and bling-bling, so she go bed with him Get disease, see it deh now, it started spreading She start to seek penicillin 'cause she's dying [""Mercy please!"", her life she begging When she hear say, to the morgue she heading [Say, she broke out at the age of seven Now she's strip dancing, and she's just eleven  [Hook] One man can't satisfy her She needs more wood for the fire Said, the sex price getting higher So more money she require House, car, and land she desire So from the prostitution work, she won't retire Flames and fireee Burn the flesh, seller, and the buyer  So, one man can't satisfy her She needs more wood for the fire The sex price getting higher So more money she require House, car, and land she desire So from the prostitution work, she won't retire Flames and fireee Burn the flesh, seller, and the buyer  She say, ""one man can't sat-.."""
Erup,false,3akvaUfBoq5Gj65jzMl6qy,Click Mi Finger,0,0.483,0.912,-3.209,0.312,0.0736,0,0.136,0.738,187.807,158000,"dancehall,riddim","[Intro] Representin' E to di R. Represent to di worlddd With all these girls TRUCK BACK... boom!  [Verse 1:] Gal ah sen text seh dem wah flex including sex Di Ruff Rider, Durex mek gal press vex Antoinette, tell mi seh she want ah next sex She rate me suh much her bonify tun ex yow Dem wah fi roll with man, dem nuh care ah wah Gal from mi area and gal from Montpellier Skin ketch ah fire when dem see mi pan di telly yah Gal ah call mi phone an seh dem ah mi secret admirer  [Chorus x2] Click mi finger gal wanna roll with me yeah Say dem wanna stroll with me Girl from all over di world inna di West Indies yeah Say dem fall in love with me  [Verse 2:] All ah fight true dem wah be di closet to mi Video light gal ah tek off dem clothes mek mi see She know mi nah go stand up and pose mek she see Cah hoe's wett... Gal from London, and Birmingham Seh dem wah mi pack dem up and fat dem up  Gi dem ah early one Gal from USA, Japan and Switzerland Gal ah ask mi how mi stick so long Representin'  [Chorus x2] Click mi finger gal wanna roll with me yeah Say dem wanna stroll with me Girl from all over di world inna di West Indies yeah Say dem fall in love with me  [Bridge] Whole heap ah gal, one heap ah gal Gal from Bayshore, gal from Harbourview And gal from Rockfort Dunkirk, you done know gal from South Shooters Hill, 8 mile, 9 mile, go right back Gal from Tivoli Garden E to di R represent fi all gal Nuff gal, more girl  [Repeat Verse 1]  [Chorus x2 till fade out...]"
Gyptian,false,13YwTYF5hUBz9VKuxL4QA5,Hold You - Hold Yuh,42,0.69,0.621,-3.583,0.06,0.321,0.0000281,0.0884,0.497,66.858,233253,"conscious hip hop,dancehall,lovers rock,modern reggae,reggae fusion","Gyal, me wann fi hold Yuh put me arms right around ya Gyal, you give me the tightest Hold me eva seen in my life  Gyal, me wann fi just squeeze Yah put me ting right around ya Gyal, you give me tightest Hold me eva seen inna mi life, ohh  Me eye dem dry and me nuh care Mi tek it anytime and anywhere Inna de spare, so we nuh care And as a woman I will be dere  Mi wanna gyal who go tek you away Me want a gyal who cyan wine pon me Wid it good and mek mi feel itt Show me that you could girl  Gyal, me wann fi hold yuh Put me arms right around ya Gyal, you give me the tightest Grip me eva seen inna my life  Gyal, me juss wann fi just holdd yah Put me ting right around ya Gyal you give me tightest Hold me eva seen inna mi life  Life ah past by everbady like woo, woo, woo, woo Jump on me back and she go boom, boom, boom, boom Gime the mekka van aand the fat tun tun tun Me na rampaz mi nozzle and get my boom boom  She de out a control I move first cuz she want a man soon She say no good woman and stil she good Still me want it well good  Gyal, me wann fi hold yuhh Put me arms right arounddd ya Gyal, you give me the tightest Hold me eva git inna my life  Gyal, me juss wann fi hold yuh Put me arms right around ya Gyal, you give me the tightest Hold me eva seen inna my life  Life ah past by pon him and he guud, guud, guud, guud Jump pan hi back and gu, gu, gu, guuh In the maca van 95 boom, boom Me na ramp when mi fi get mi goods  She de outta control Ah, more fire she want in har soul Ah, seta moan pan yuh and still she good And still them have it well good  Gyal, me wann fi hold yuhh Put me deeds right arounddd ya Gyal, you give me the tightest Hold me eva seen inna my life  Gyal, mi jus wann fi hold yuh Put me arms right arounddd ya Gyal, you give me the tightest Hold me eva seen inna my life  Gyal, me wann fi just squeeze yahh Put me ting right around ya Gyal, you give me tightest Hold me eva seen inna mi life, ohh  Me eye dem ah dry and me na care Me tek it anytime and anywhere Inna de spere, so we na care And as a woman I will be there  Mi wanna gyal who go tek you away Mi want a gyal who cyan wine pon me Wid it good and mek mi feel itt Show me that you could girl  Gyal, me wann fi hold yuh Put me arms right around ya Gyal, you give me the tightest Grip me eva git inna my life  Gyal, me wann fi hold squeeze yahh Put me ding right around ya Gyal, you give me tightest Hold me eva seen inna mi life, ohh  Ohh, ohh, yeah Hold yah right 'round ya My life right 'round ya My life"
Mavado,false,3QsYrzBz48de2cqm670ym9,So Special,51,0.606,0.752,-4.459,0.582,0.0448,0.000234,0.0716,0.369,185.375,178840,"dancehall,modern reggae,reggae fusion,soca","[Intro] TJ, bomb dem, never stop Aaaaay I'm on the go Aaaaay I know you know, you know God know God know  [Bridge] I'm on the go, I'm on the go, but... Badmind a try fi stop me though, Jah know I'm on the go, I'm on the go cyan... Clown me out 'cause me anuh poppy show Jah  [Chorus] I'm so special I'm so special, so special, so special That's why mi strapped with mi .45 special Bwoy a pree me fi gyal and dem a trace like petal Thank Jah I'm so special I'm so special, so special, so special Tell dem, me nuh fear two face expression Guy fi know, dutty mouth cyan trace nor Dettol  [Verse 1] Me hear dem chat! And a say, dem waan mi head pon block but... Me burn the fire 'til it wet pon that You better help poor people with dem beg pon block Else, you see, your dutty heart, you ago dead from that! See it Now dem a say, me marked fi death And each time me walk dem say, me walk fi death You see it Dem lock me down and mi cyan forget 'Cause Jehovah did a guide me, say me nah regret Jah  [Chorus] I'm so special I'm so special, so special, so special That's why mi strapped with mi .45 special Dem a pree me fi gyal and dem a trace like petal But Jah... I'm so special I'm so special, so special, so special Tell dem, me nuh fear two face expression Guy fi know, dutty mouth cyan trace nor Dettol  [Verse 2] A the same thing, Jackie and Steven have the swine fah Informer see too much, that dem blind fah! One plate of food dem sell out mankind fah Guess you have the yearn, so wha' the bag of badmind fah? Me sidestep dem dutty works, so how the fuck dem waan me join fah?! Me give dem wha' dem waan, wha' dem a mix me inna crime fah? A the same thing Warlord rise him nine fah Every dutty work, Jah shall show dem a sign fah 'Cause Jah...  [Chorus] Makes we special And so special, so special, so special That's why mi strapped with mi .45 special Dem a pree me fi gyal and dem a trace like petal But Jah... I'm so special I'm so special, so special, so special That's why mi strapped with mi .45 special Hahaha  [Interlude] Jah! Make we special And so special, so special, so special That's why me strapped with mi .45 special Dem a pree me fi gyal and dem a trace like petal Brother is a special delivery Dem waan me live inna misery But the day will never see special delivery... From my mother deliver me Ha ha  [Bridge] I'm on the go, I'm on the go, but... Dem badmind yah waan fi stop me though, Jah know I'm on the go, I'm on the go but... Dem cyan play me like no poppy show Jah  [Outro] 'Cause Jah make we special And so special, so special, so special That's why me strapped with mi .45 special Dem a pree me fi gyal and dem a trace like petal But Jah Make we special And so special, so special, so special That's why me strapped with mi .45 special Dem a pree me fi gyal and dem a trace like petal But Jah..."
Vybz Kartel,false,0a4zxSLBnluX4aNHlBQWcn,Gal a Weh Do You,47,0.577,0.637,-6.86,0.315,0.0533,0,0.0654,0.593,106.499,176733,"dancehall,reggae fusion","[Vybz Kartel:] Weh yaah seh?  [Sheba:] Suppose mi sleep wid yuh best fren? Deh wid yuh enemy? Have a yute fi yuh uncle? Tell mi how yuh woulda feel...  [Vybz Kartel:] Stop right deh so!  [Chorus: Vybz Kartel (Sheba)] Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Yuh lucky mi nuh do yuh nuttin yet But everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Weh yuh really mean when yuh seh nuttin yet?  [Verse 1: Vybz Kartel (Sheba)] Hold on, yuh gimmi bun and think seh things nice But unfair game play twiceYou still deh wid di brown gyal up a Stand Pipe And a last week me and 'ar fight Wah mek yuh never just gwaan Everyday man born Yuh affi throw six pan di dice 'Memba yuh look mi aunty name Joyce And mi have a strong feeling seh yuh touch Spice Me and Spice ting a fren sum'n Yuh aunty a liad, she can't tell mi nuttin' Mek sure seh you a go feel di same way when yuh hear seh mi tear off Black Rhyno button But mi never dis yuh! Yes yuh dis mi Mek gyal a throw word a mek mischief Mi a guh teach yuh di wickedest lesson inna history Nuh matter weh mi tell yuh, yuh nuh believe but...  [Chorus: Vybz Kartel (Sheba)] Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Yuh lucky mi nuh do yuh nuttin yet But everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Weh yuh really mean when yuh seh nuttin yet?  [Verse 2: Vybz Kartel (Sheba)] Weh yuh did deh from mornin'? Round a di studio recording A nuh dat Notnice seh when mi call him Suh mi kno a lie yuh a tell A from last week Notnice deh a foreign Yuh get weh right deh so but yuh can't win A which gyal mi hear yuh carry guh country Because mi know seh yuh never did guh fi do nuh farming A nuh my girl dat, never She name Antoinette and she deh wid mi bredda Anything a anything, wateva wateva Mi a guh out likkle more wid mi cousin name Trevor But mi never dis yuh! Yes yuh dis mi Mek gyal a throw word a mek mischief Mi a guh teach yuh di wickedest lesson inna history Nuh matter weh mi tell yuh, yuh nuh believe but...  [Chorus: Vybz Kartel (Sheba)] Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Yuh lucky mi nuh do yuh nuttin yet But everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Weh yuh really mean when yuh seh nuttin yet?  [Shebba:] Suppose mi sleep wid yuh best fren? Deh wid yuh enemy? Have a yute fi yuh uncle? Tell mi how yuh woulda feel...  [Vybz Kartel:] Stop right deh so  [Chorus: Vybz Kartel (Sheba)] Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Gyal a weh mi do yuh mek yuh do mi dat? Yuh lucky mi nuh do yuh nuttin yet But everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Everyting yuh do mi mi a do yuh back Weh yuh really mean when yuh seh nuttin yet?"
Wayne Wonder,false,6hDdz3s6TMHF6ohnCIa1z6,Bounce Along,50,0.77,0.683,-5.337,0.27,0.117,0,0.0396,0.964,95.699,290493,"dancehall,lovers rock,old school dancehall,reggae fusion,soca","[Intro:] Teetimus Mk So no Baby... Oh... I-I-I Heyyyy  [Verse 1:] Beautiful girl and that's for sure The way she made love, me haffi request more She gave me even on the wooden floor Said she wants a man like me in her life Nuff compliments and me bounce her right She talked about it each and every night...  [Bridge 1:] I don't wanna talk about What I had before So what I wanna do right now Is give you love galore Baby...  [Hook:] Bounce along, bounce along Only you can turn me on Bounce along, bounce along Bounce along, bounce along Only you can turn me on Bounce along, bounce along  [Verse 2:] I'm heading over heels just for you Loving every single thing you do Clearly I can see you want me too Lately I've been talking to my self Saying, ""I don't need nobody else"" ""Cause all I'm searching for I found in you""  [Bridge 2:] I don't wanna sleep alone Without you in my bed 'Cause when you're not around, my love It's messing up my head Baby...  [Repeat Hook]  [Repeat Verse 1]  [Repeat Bridge 1]  [Repeat Hook]  [Bridge 3:] Bounce, Bounce Bounce Along (8x)  [Bridge 1:] I don't wanna sleep alone Without you in my bed Cause when you're not around my love It's messing up my head Baby...  [Hook]"
Sean Paul,true,3SCVtAJq8li6HlKfM4M08u,Gimme the Light,61,0.778,0.761,-5.529,0.0525,0.141,0.0000461,0.0441,0.923,107.288,228000,"dance pop,dancehall,pop,pop dance,pop rap","[Intro] Jus gimme the light, yeah yeah Jus gimme the light, yo yo Jus gimme the light, don't say it Jus gimme the light, Sean Paul  [Chorus] Jus gimme the light and pass the dro Buss anotha bokkle a moe Gyaldem in ah me sight and I gots to know Which one is gonna catch my flow Cause I'm inna the vibes And I got my dough Buss anotha bokkle a moe Gurl dem lookin hype And I gots to know  [Verse 1] Could I be your protector? Your buff in every sector Everyman around dem wanna turn your inspector But you no let them sweat ya, no grill you with no lecture But dem power drill or dem fuel injector Dem a infector, disease collector Nuff of dem a gwan like dem wan come wreck ya Done out the part where you got inna your center But you know you na let them guy affect ya, yo yo gyal  [Chorus] Jus gimme the light and pass the dro Buss anotha bokkle a moe Gyaldem in ah me sight and I gots to know Which one is gonna catch my flow Cause I'm inna the vibes And I got my dough Buss anotha bokkle a moe Gurl dem lookin hype And I gots to know  [Verse 2] One, two, three, four, five of them Situation getting really live again Girl dem wanna fi hang out with The players and the riders dem Beside of them and dem say Dem tired of the liars Dem friars and connivers Will never get inside of dem Dem clyder dem Especially the money hider dem Watchie watchie girl bout dem A try fi make bride of dem Denied again Some of them move like a Spiderman Girl dem say nah Open wide again  [Chorus] Jus gimme the light and pass the dro Buss anotha bokkle a moe Gyaldem in ah me sight and I gots to know Which one is gonna catch my flow Cause I'm inna the vibes And I got my dough Buss anotha bokkle a moe Gurl dem lookin hype And I gots to know  [Verse 1] Could I be your protector? Your buff in every sector Everyman around dem wanna turn your inspector But you no let them sweat ya, no grill you with no lecture But dem power drill or dem fuel injector Dem a infector, disease collector Nuff of dem a gwan like dem wan come wreck ya Done out the part where you got inna your center But you know you na let them guy affect ya, yo  [Chorus] Jus gimme the light and pass the dro Buss anotha bokkle a moe Gal dem in a me sight and I gots to know Which one is gonna catch my flow Cause I'm inna the vibes And I got my dough Buss anotha bokkle a moe Gurl dem lookin hype And I gots to know  [Verse 2] One, two, three, four, five of them Situation getting really live again Girl dem wanna fi hang out with The players and the riders dem Beside of them and dem say Dem tired of the liars Dem friars and connivers Will never get inside of dem Dem clyder dem Especially the money hider dem Watchie watchie girl bout dem A try fi make bride of dem Denied again Some of them move like a Spiderman Girl dem say nah Open wide again  [Chorus] Jus gimme the light and pass the dro Buss anotha bokkle a moe Gal dem in a me sight and I gots to know Which one is gonna catch my flow Cause I'm inna the vibes And I got my dough Buss anotha bokkle a moe Gurl dem lookin hype And I gots to know"
